index,full.name,ip.address,region,in.store,age,items,amount
60285,Carry Denesik,,2,0,53,4,224.22
60286,Agatha Lynch,120.111.207.244,3,1,71,5,653.49
60287,Ashli Brakus,,4,0,21,2,1536.5
60288,Jeffry Medhurst,,3,0,31,4,587.93
60289,Sharice Schuppe,,2,0,63,5,190.77
60290,Shameka Ledner,,4,0,29,2,1641.2
60291,Mitchel Blick,,2,0,40,6,87.376
60292,Ariane Braun,,3,0,51,8,366.08
60293,Stephan Gaylord,43.149.130.216,3,1,48,2,650.49
60294,Chad Fritsch,194.165.93.121,4,1,48,7,1145.2
60295,Stacy Larkin,83.135.177.129,1,1,42,6,825.7
60296,Garry Weber,,2,0,45,3,484.51
60297,Ty Gorczany,254.255.169.183,1,1,33,1,636.95
60298,Kristen Kerluke,,3,0,22,3,524.68
60299,Rosemarie Schuppe,,2,0,72,6,445.35
60300,Fleta Mayert,247.110.169.57,3,1,46,8,836.14
60301,Felicidad Berge,,4,0,61,3,1540.1
60302,Marion Moen,238.203.221.213,3,1,53,2,669.88
60303,Conrad Nader,,4,0,38,4,1153.0
60304,Pat Vandervort,183.41.22.37,3,1,64,2,266.97
60305,Blaine Harber,236.233.72.161,4,1,28,6,184.21
60306,Stephania Hermiston,73.38.151.251,3,1,67,2,533.07
60307,Shirley Schmidt,,4,0,33,2,435.2
60308,Marcus Skiles,32.168.140.84,3,1,66,5,851.79
60309,Milagros Lynch,,4,0,57,1,2887.2
60310,Henry Windler,,2,0,29,7,314.69
60311,Alma Hintz,,4,0,26,3,916.73
60312,Andre Lueilwitz,,2,0,67,5,419.05
60313,Dario McCullough,,4,0,58,6,2653.8
60314,Earnest Bednar,,2,0,53,7,70.508
60315,Kendall Corkery,,2,0,54,3,119.92
60316,Valery Will,184.141.22.31,4,1,26,3,1172.1
60317,Mertie Romaguera,,4,0,46,5,748.35
60318,Marcus Heidenreich,228.145.217.14,3,1,52,8,890.48
60319,Scott Bernier,,2,0,43,8,242.09
60320,Albertine D'Amore,12.110.55.209,4,1,51,1,1123.2
60321,Willy Hessel,,2,0,37,3,262.21
60322,Kelvin Lesch,,4,0,24,2,1636.5
60323,Stasia Pacocha,,2,0,80,7,309.46
60324,Geraldo Orn,190.86.137.182,4,1,38,5,1692.0
60325,Ernesto Stanton,,2,0,44,5,25.116
60326,Marti Kulas,166.220.114.12,1,1,45,4,521.89
60327,Ginger Macejkovic,153.80.104.226,4,1,38,7,82.024
60328,Efren Hermann,221.125.120.242,3,1,66,3,814.88
60329,Johnetta Gusikowski,,3,0,39,4,1926.4
60330,Shalanda Feeney,151.29.158.192,1,1,41,4,128.09
60331,Charles Bins,53.176.65.240,4,1,24,8,1205.0
60332,Edmundo Nienow,,2,0,55,2,418.91
60333,Byron Koch,190.136.22.235,1,1,33,3,150.77
60334,Marcella Skiles,16.190.93.18,3,1,74,7,652.84
60335,Andres Marks,,2,0,30,4,346.35
60336,Colleen Crist,,4,0,40,7,2468.9
60337,Martin Hintz,97.147.251.203,1,1,60,8,405.26
60338,Mittie Harvey,78.140.51.1,1,1,25,2,715.94
60339,Frances Goodwin,67.214.144.25,4,1,35,8,1498.6
60340,Murray Wunsch,,3,0,20,3,2871.8
60341,Janina Jones,6.209.65.3,4,1,21,8,1993.9
60342,Jamel Pfannerstill,,3,0,20,2,1326.4
60343,Robert Considine,182.17.212.140,4,1,42,3,1041.5
60344,Mohammad Satterfield,,2,0,85,2,24.233
60345,Rosalva Heller,39.201.109.141,4,1,22,7,410.53
60346,Dusty Steuber,238.26.171.194,3,1,54,7,704.48
60347,Benedict Kozey,,2,0,79,4,455.55
60348,Coletta Beahan,171.148.83.145,3,1,27,6,572.27
60349,Charlette Lehner,,2,0,49,4,81.262
60350,Sindy Schneider,87.115.172.82,4,1,42,3,684.69
60351,Lesley Gerhold,,2,0,29,4,486.78
60352,Roderick Schaefer,154.131.108.38,1,1,29,7,974.51
60353,Minh Nicolas,1.102.115.208,4,1,47,4,995.33
60354,Hiram Homenick,131.52.77.177,1,1,26,7,323.78
60355,Felix Runolfsdottir,163.217.110.154,4,1,44,3,1560.6
60356,Domingo Parker,,2,0,77,5,36.551
60357,Dennis O'Connell,,2,0,64,8,175.55
60358,Leon Labadie,,2,0,45,7,73.3
60359,Ramiro Mertz,47.159.18.234,4,1,26,6,1182.1
60360,Jennifer Dicki,,2,0,62,3,449.55
60361,Scott Stanton,,2,0,43,4,449.15
60362,Lionel Walsh,,4,0,38,2,307.78
60363,Pearlene Bosco,250.86.199.142,4,1,25,7,1522.8
60364,Coleen Becker,204.36.217.56,3,1,36,6,644.52
60365,Janise Harber,109.78.90.40,4,1,41,7,1050.9
60366,Lawrence Anderson,152.216.17.107,4,1,40,3,1088.1
60367,Wilburn Kub,,2,0,76,7,407.16
60368,Angella Rath,,2,0,47,1,246.37
60369,Tosha Witting,48.91.156.230,4,1,49,7,522.36
60370,Raye Dicki,,2,0,46,6,342.36
60371,Ronnie Marvin,,2,0,45,2,68.563
60372,Brandee Hilpert,,4,0,40,3,1321.3
60373,Judson Fritsch,109.210.21.70,3,1,39,5,946.46
60374,Darrin Jacobi,139.175.173.152,3,1,71,5,962.89
60375,Gaye Daugherty,,2,0,71,7,476.69
60376,Nelly Wiegand,62.206.85.89,1,1,44,6,1283.2
60377,Donnie Lowe,176.177.213.26,4,1,46,2,1979.4
60378,Kermit Lakin,,2,0,66,3,239.73
60379,Verline Kemmer,,2,0,43,7,128.24
60380,Vincent Kertzmann,145.114.108.225,1,1,47,6,276.95
60381,Darin Torp,37.234.126.26,4,1,47,4,139.8
60382,Mitchel Casper,112.19.80.126,4,1,40,7,611.15
60383,Deloras Corwin,,3,0,21,4,2647.4
60384,Mee Little,1.85.135.38,1,1,35,5,956.87
60385,Mafalda Kozey,,2,0,45,3,241.17
60386,Yolande Dietrich,,4,0,30,1,2611.3
60387,Johana Dickinson,,2,0,75,8,257.45
60388,Chang Reinger,138.17.155.220,4,1,38,3,1707.9
60389,Claudine Marks,,2,0,84,4,488.95
60390,Coleen Boyer,,3,0,35,4,723.13
60391,Nilda Ankunding,,4,0,57,4,2323.1
60392,Gabriel Schroeder,202.23.228.28,4,1,45,7,538.39
60393,Daisy Barrows,,4,0,31,1,486.79
60394,Mai Strosin,1.85.234.217,4,1,23,4,847.1
60395,Rodney Cummings,,2,0,40,3,97.006
60396,Kareem Jacobs,231.183.209.55,1,1,46,1,341.43
60397,Jerrell Goodwin,184.143.21.96,3,1,35,2,287.11
60398,Lynne Hamill,121.192.190.246,3,1,45,7,951.4
60399,Robin Bergnaum,,4,0,51,8,1644.8
60400,Dalene Gulgowski,,2,0,71,6,497.8
60401,Ken Bailey,64.201.51.223,4,1,39,5,1414.3
60402,Willian Berge,,2,0,84,4,311.77
60403,Leanna Larson,21.68.139.125,3,1,38,6,279.32
60404,Elana Stehr,48.35.103.112,4,1,31,3,1019.5
60405,Stevie Bogisich,126.93.10.113,1,1,37,4,218.03
60406,Sanford Kuphal,169.201.39.187,3,1,52,6,148.38
60407,Chau Cassin,53.109.88.96,1,1,74,2,808.62
60408,Olevia Emmerich,,4,0,63,3,2242.5
60409,Emory Mayer,254.131.59.86,1,1,54,3,1243.4
60410,Hayley Durgan,116.115.16.133,3,1,65,7,911.9
60411,Ida Becker,163.95.58.43,1,1,31,6,1926.9
60412,Kerry Stanton,133.151.245.58,4,1,33,6,479.97
60413,Ayako Bauch,,2,0,77,8,73.621
60414,Tommie Orn,,2,0,57,5,138.02
60415,Ocie Legros,2.180.216.164,3,1,26,5,174.3
60416,Sheree Ferry,,2,0,41,4,210.39
60417,Hiram Berge,,4,0,50,5,1109.4
60418,Maryam Mante,,2,0,82,4,150.07
60419,Stanford Murray,,2,0,83,4,253.54
60420,Kelly Zulauf,238.226.83.43,3,1,49,2,838.39
60421,Francie Harris,,3,0,20,4,1836.3
60422,Randell Orn,,3,0,37,7,586.48
60423,Jami Towne,254.7.156.7,1,1,45,7,1233.4
60424,Moshe Wiza,,2,0,36,6,107.91
60425,Ashley Lueilwitz,,4,0,27,5,1272.2
60426,Ivelisse Schaden,,4,0,33,7,2116.5
60427,Orlando Zieme,219.193.25.155,4,1,22,5,272.23
60428,Lizette Schulist,208.201.34.18,1,1,32,1,304.99
60429,Laurice Hegmann,232.230.63.99,1,1,45,3,1300.3
60430,Hipolito Gutmann,,3,0,52,4,2979.3
60431,Donovan Hayes,,4,0,21,4,2927.4
60432,Ethelyn Green,72.24.217.64,1,1,39,3,957.96
60433,Vance McKenzie,,2,0,74,3,13.385
60434,Lucilla Reichert,61.233.169.145,3,1,30,3,592.46
60435,Clair Gottlieb,,3,0,53,6,2837.1
60436,Talia Blick,36.207.202.140,3,1,37,4,324.62
60437,Wilford Dooley,60.229.114.150,1,1,29,7,626.05
60438,Damian Gerhold,50.84.142.75,3,1,38,4,967.08
60439,Pablo Pfannerstill,,3,0,25,3,1812.5
60440,Warner Johnson,185.90.119.112,4,1,49,7,946.11
60441,Lucien Lakin,243.49.207.70,3,1,49,8,497.31
60442,Olen Von,,3,0,20,2,1024.2
60443,Flora Wyman,,3,0,27,7,1849.8
60444,Marquis Gulgowski,,2,0,58,3,216.36
60445,Jeffery Stanton,,4,0,46,7,2068.6
60446,Blair Barton,247.85.135.160,1,1,61,8,942.9
60447,Tiara Turcotte,15.12.124.140,4,1,50,6,1182.2
60448,Jame Effertz,229.193.98.120,4,1,52,6,1532.5
60449,Bernice Hudson,,2,0,62,8,222.77
60450,Haydee Metz,,4,0,26,7,2192.3
60451,Jasper Sanford,52.187.25.166,4,1,47,4,1920.2
60452,Ira Williamson,156.175.130.194,4,1,25,4,1390.3
60453,Leeann Reinger,90.187.207.203,3,1,53,4,607.86
60454,Adena Metz,97.85.23.220,3,1,44,4,973.8
60455,Kelsi Hoeger,152.81.9.87,3,1,36,6,324.84
60456,Margarette Friesen,187.135.121.64,1,1,36,5,240.36
60457,Keven Nikolaus,,3,0,22,8,701.11
60458,Wilber Parisian,,4,0,37,5,2609.1
60459,Levi Reichert,18.156.220.194,4,1,28,6,1604.3
60460,Catherine Jewess,173.121.100.55,3,1,68,3,300.76
60461,Joshua Kilback,216.187.5.136,3,1,60,1,678.27
60462,Franklyn Blanda,132.107.35.167,1,1,74,4,342.59
60463,Etsuko Daugherty,52.117.115.80,3,1,40,8,380.22
60464,Molly Blick,89.37.109.163,1,1,25,4,610.75
60465,Leonardo Hickle,13.225.117.255,3,1,28,1,129.22
60466,Joye Jenkins,45.161.86.254,1,1,41,2,1990.5
60467,Catalina Nicolas,,3,0,50,8,1069.4
60468,Desmond Price,,4,0,60,2,576.07
60469,Mohamed Hessel,,4,0,59,4,2316.2
60470,Shaunna Hilll,122.8.25.61,1,1,66,4,192.41
60471,Mammie Raynor,,2,0,51,3,89.469
60472,Quiana Wolf,226.209.102.34,1,1,48,7,197.72
60473,Jaime Purdy,211.220.48.81,4,1,45,7,1525.9
60474,Tommye Parker,165.232.243.201,3,1,71,5,105.2
60475,Austin Mohr,,2,0,63,5,179.92
60476,Rosalina Pollich,,2,0,81,4,79.244
60477,Randy Gleichner,,2,0,58,3,333.21
60478,Zackary Nikolaus,,2,0,54,4,277.44
60479,Anderson Block,,3,0,29,3,353.86
60480,Major Kirlin,,4,0,36,7,1972.0
60481,Remona Rogahn,,4,0,59,6,2595.0
60482,Marla Gulgowski,97.86.25.179,3,1,39,2,933.63
60483,Mandi Sauer,85.199.46.132,1,1,32,4,1184.5
60484,Billy Lockman,,4,0,18,4,454.29
60485,Man Moore,142.84.54.210,1,1,56,5,856.25
60486,Neely Wiegand,44.206.11.45,3,1,46,7,432.86
60487,Martin Ledner,,4,0,46,5,2718.2
60488,Roosevelt Treutel,247.236.187.117,3,1,31,2,317.03
60489,Glennis Littel,78.251.76.183,3,1,60,2,926.19
60490,Hayden Barton,,4,0,56,7,2803.6
60491,Fern Jewess,164.246.234.231,1,1,28,4,140.13
60492,Avery Hudson,233.241.110.20,4,1,20,2,1407.8
60493,Mason Hartmann,,4,0,52,4,355.97
60494,Johnie Hansen,247.255.178.19,1,1,47,3,591.36
60495,Otha Cremin,50.72.197.226,3,1,52,1,547.95
60496,Shin Schmitt,167.46.255.17,1,1,34,4,970.47
60497,Quinn Kuhlman,,2,0,39,8,79.199
60498,Abraham Mann,,3,0,58,2,2572.0
60499,Chance Osinski,25.6.76.94,1,1,53,3,156.47
60500,Kymberly Kuhlman,,3,0,35,8,1268.5
60501,Forrest Bechtelar,,4,0,43,2,2625.0
60502,Sandra Okuneva,,4,0,47,3,188.22
60503,Christin Schulist,101.105.9.131,4,1,53,6,1507.6
60504,Chet Mueller,,2,0,50,6,199.6
60505,Hester Homenick,,4,0,45,4,222.01
60506,Elijah Hagenes,,2,0,36,5,70.914
60507,Trent Reynolds,,2,0,55,3,284.35
60508,Margy Weissnat,205.188.254.71,1,1,33,8,154.71
60509,Werner West,82.251.12.108,4,1,31,6,1708.8
60510,Tyler Swaniawski,,3,0,57,3,999.4
60511,Dyan Dicki,,3,0,39,6,2553.2
60512,Gary Beier,,2,0,83,8,258.55
60513,Marvin Dach,236.138.62.53,4,1,51,4,1985.0
60514,Monique Jacobs,189.27.82.230,3,1,61,5,203.91
60515,Agnes Reichel,91.59.2.151,4,1,38,7,748.09
60516,Reggie Satterfield,188.53.98.157,3,1,61,3,496.91
60517,Graig Graham,226.161.140.44,3,1,41,3,142.29
60518,Ja Mitchell,,3,0,19,5,339.59
60519,Kent Haley,,2,0,64,7,97.942
60520,Del Collier,54.62.249.169,1,1,52,6,211.38
60521,Denis Daniel,137.177.234.110,3,1,52,6,614.41
60522,Tiesha Welch,,4,0,39,8,2406.3
60523,Rosalie Blick,,3,0,41,8,2288.3
60524,Leopoldo Legros,131.108.23.55,1,1,25,1,296.53
60525,Kellie Sawayn,,4,0,25,4,1451.2
60526,Cassaundra Mante,139.220.181.172,3,1,48,7,145.26
60527,Graig Fadel,80.215.131.43,3,1,70,8,788.93
60528,Brooks Kub,103.177.241.215,3,1,72,2,670.08
60529,Rachel Cassin,147.82.178.158,1,1,68,7,680.41
60530,Carla Tromp,159.84.223.243,3,1,53,2,375.45
60531,Barton Harris,90.252.160.189,1,1,47,3,1808.0
60532,Anton Nikolaus,,3,0,29,2,246.44
60533,Ty Hudson,95.24.145.101,1,1,58,6,775.89
60534,Fran Huels,247.76.78.12,4,1,43,6,1321.7
60535,Nick Moen,,4,0,21,5,1388.4
60536,Floretta Dach,,3,0,50,4,2537.9
60537,Venita Strosin,123.59.81.191,3,1,67,2,952.79
60538,Bryon Schmidt,,2,0,36,2,455.57
60539,Rutha Bernhard,,2,0,70,7,203.9
60540,Darcie Turner,,2,0,36,2,413.95
60541,Alix Ward,165.5.177.101,4,1,22,8,1175.1
60542,Antony Schoen,,3,0,60,8,2270.3
60543,Ashley Lehner,241.61.89.137,1,1,38,2,414.16
60544,Krysten Brekke,,2,0,68,6,21.191
60545,Carlota Kessler,,2,0,58,7,450.31
60546,Michael Wolff,4.212.13.179,1,1,25,5,1846.7
60547,Catharine Pfannerstill,,2,0,63,4,375.34
60548,Mike Zemlak,,4,0,29,7,1235.0
60549,Nova Watsica,102.169.46.230,4,1,53,6,1446.9
60550,Kerry Vandervort,,2,0,49,4,280.11
60551,Adan Kutch,98.30.72.139,1,1,49,3,93.923
60552,Wilhemina Ryan,,2,0,34,4,252.26
60553,Valentine Cole,,4,0,57,6,482.37
60554,Floria Effertz,,4,0,63,2,327.18
60555,Elane Macejkovic,135.236.102.11,4,1,50,7,181.63
60556,Mose Fadel,202.220.55.52,3,1,29,7,732.66
60557,Roxie Watsica,,2,0,38,7,327.0
60558,Barton D'Amore,74.18.109.198,1,1,42,6,787.84
60559,Madalyn Bernier,147.90.6.230,3,1,44,8,593.78
60560,Corey Johns,186.112.166.28,1,1,72,1,632.06
60561,Era Predovic,,4,0,33,7,1925.5
60562,Suzy Pollich,,4,0,42,1,2166.8
60563,Lavern Homenick,,2,0,56,6,330.79
60564,Narcisa Kunde,,2,0,29,3,302.13
60565,Crystle Runolfsson,,4,0,39,2,2561.4
60566,Edmund Hackett,83.128.208.120,3,1,71,2,623.69
60567,Isadora Nader,,3,0,40,7,598.97
60568,Silvia Jones,,3,0,58,8,2679.9
60569,Shelby Beatty,,2,0,78,6,262.62
60570,Clemente Hansen,,2,0,36,5,366.2
60571,Oliva Marvin,70.196.9.162,4,1,51,6,506.3
60572,Violette Legros,,2,0,32,8,143.21
60573,Senaida Jast,210.144.249.113,3,1,49,1,71.347
60574,Renate Reilly,,2,0,81,4,193.38
60575,Cordell Kiehn,185.123.239.168,3,1,60,4,294.44
60576,Etta Bednar,,4,0,31,1,1117.3
60577,Carisa Keebler,,2,0,31,1,448.55
60578,Margit Bauch,,2,0,65,6,155.86
60579,Bryce Stoltenberg,102.88.246.102,4,1,26,3,1088.8
60580,Clayton Reynolds,71.31.233.23,4,1,25,3,658.35
60581,Luigi Turcotte,,4,0,35,8,1439.5
60582,Rashad Schmidt,,4,0,44,5,1111.3
60583,Jeannette Gutkowski,50.90.117.9,1,1,42,7,486.83
60584,Jack Friesen,11.33.73.119,3,1,33,8,739.64
60585,Edwin Beier,,3,0,35,3,565.21
60586,Trent Anderson,,4,0,24,7,300.03
60587,Eugenia O'Reilly,,4,0,37,6,2471.8
60588,Porter Adams,,3,0,36,5,280.48
60589,Barb Ledner,172.147.84.161,4,1,22,6,1230.9
60590,Delicia Kuhn,83.148.126.91,1,1,52,3,90.934
60591,Jeannie Rohan,,2,0,42,6,198.8
60592,Cornelius Dietrich,,4,0,20,2,2370.5
60593,Carolyne Rau,,4,0,44,8,783.7
60594,Caryl King,61.130.76.85,1,1,74,3,195.55
60595,Percy Welch,,4,0,19,8,1919.1
60596,Christopher Aufderhar,,4,0,34,7,640.6
60597,Suzette Feest,,2,0,40,3,376.46
60598,Clyde Armstrong,,4,0,31,8,1321.5
60599,Connie Schaden,241.160.178.33,3,1,72,5,218.93
60600,Sherron Hand,,2,0,33,6,447.37
60601,Vincenzo Ryan,127.208.10.12,1,1,38,5,655.91
60602,Shawn Mertz,,2,0,73,2,312.26
60603,Timmy Beer,32.140.251.168,1,1,40,2,1922.1
60604,Francis Conn,,3,0,61,3,2579.8
60605,Cordell Abernathy,80.54.44.192,3,1,50,6,698.47
60606,Luke Zemlak,,3,0,46,6,1761.8
60607,Renea Rodriguez,122.220.68.128,1,1,69,3,845.14
60608,Danae Brakus,166.137.249.125,4,1,45,6,1874.7
60609,Quiana Torp,,2,0,33,6,407.75
60610,Casimira Wiegand,,2,0,75,3,39.485
60611,Walton Goldner,,2,0,69,1,64.467
60612,Tory Walsh,17.22.72.176,3,1,40,5,836.24
60613,Kelly Williamson,40.150.69.11,1,1,48,4,1515.1
60614,Jean Johnson,189.109.22.118,1,1,37,2,555.82
60615,Houston Nitzsche,,4,0,41,5,2422.2
60616,Vanda Weber,68.93.62.32,4,1,38,3,1765.0
60617,Berneice Dooley,161.202.174.236,1,1,54,2,782.94
60618,Hester Heathcote,53.161.149.100,1,1,25,2,486.91
60619,Joane Kassulke,139.161.228.171,1,1,34,4,65.493
60620,Jeni Schroeder,,4,0,53,7,1983.9
60621,Blake Hilpert,191.18.200.120,4,1,34,4,1505.9
60622,Jada Paucek,,2,0,75,7,458.12
60623,Raguel Russel,92.65.197.53,3,1,50,6,345.35
60624,Vinnie Jones,,4,0,19,8,2626.1
60625,Sherrill Hagenes,147.147.38.154,1,1,38,5,499.61
60626,Leroy Stracke,,2,0,47,7,228.02
60627,Lakenya Dach,137.136.238.241,1,1,50,6,309.61
60628,Lucio Padberg,168.2.85.46,4,1,23,6,808.44
60629,Modesta Stanton,,2,0,71,4,36.607
60630,Cicely Hackett,,2,0,55,5,482.96
60631,Rufus Witting,,4,0,60,7,2122.3
60632,Mariette Ledner,102.148.126.54,1,1,54,1,613.0
60633,Tim Satterfield,,2,0,34,7,343.17
60634,Corene Ondricka,,2,0,34,7,349.33
60635,Era Beier,,2,0,77,2,192.11
60636,Millard Kuhlman,179.29.49.115,1,1,32,2,238.31
60637,Issac Berge,,2,0,56,4,336.18
60638,Roberto Kunde,213.104.178.113,4,1,49,4,1846.6
60639,Louisa Schmeler,,2,0,61,8,405.51
60640,Stefan Schroeder,54.204.86.137,3,1,55,5,825.58
60641,Toni Brown,50.65.37.58,3,1,38,3,701.36
60642,Wilfred Harber,,2,0,81,4,470.74
60643,Demetrius Rutherford,,3,0,25,6,184.66
60644,Necole Rutherford,1.189.91.164,1,1,40,3,1713.9
60645,Caleb Rutherford,,3,0,36,4,527.33
60646,Foster Hackett,,2,0,55,7,371.55
60647,Terry Nolan,,2,0,61,6,77.92
60648,Iona Harris,37.237.87.150,4,1,23,4,1225.7
60649,Rolland Frami,,3,0,20,6,2813.6
60650,Colton Cronin,,4,0,28,4,2235.8
60651,Ervin Wehner,187.179.41.61,4,1,25,2,1675.0
60652,Lavonna Cartwright,,3,0,24,3,862.45
60653,Edelmira Schuster,,2,0,36,8,446.28
60654,Leonel Johnston,234.216.77.253,1,1,66,6,99.77
60655,Melodie Bahringer,239.46.45.13,4,1,28,7,1113.2
60656,Jacquelin Morissette,160.33.73.65,3,1,70,2,905.99
60657,Maryann Mayert,,4,0,55,4,1011.9
60658,Ron McCullough,234.107.217.227,4,1,51,3,994.2
60659,Yuki Windler,,4,0,26,6,1032.4
60660,Candis Feil,244.32.120.203,1,1,51,1,98.762
60661,Adriana Satterfield,,4,0,26,7,823.16
60662,Hui Lesch,,2,0,38,6,358.46
60663,Oren Farrell,,4,0,40,2,1569.6
60664,Chrystal Boyle,45.140.201.120,4,1,44,7,1159.5
60665,Bethel Ruecker,,4,0,20,4,1502.6
60666,Amina Bosco,,2,0,76,7,177.96
60667,Marquitta Casper,229.87.232.58,3,1,57,3,270.71
60668,Pauline Howell,72.17.172.103,1,1,36,2,1171.9
60669,Cicely Koelpin,169.220.105.87,1,1,33,4,281.0
60670,Fermin Schimmel,,2,0,32,8,353.53
60671,Anthony King,,2,0,30,3,197.7
60672,Gerry Hane,,2,0,37,5,226.81
60673,Houston Wehner,,2,0,49,1,230.04
60674,Katelyn Howe,80.208.62.71,1,1,46,5,64.034
60675,Mattie Cormier,,2,0,82,6,250.02
60676,Willie Waelchi,82.18.216.199,1,1,29,6,469.17
60677,Joshua Bernier,184.162.165.114,1,1,43,3,990.16
60678,Odilia Schroeder,,2,0,55,5,439.86
60679,Hoyt Klein,188.44.58.107,1,1,58,7,447.03
60680,Myles Schoen,,3,0,46,3,682.26
60681,Elwood Hudson,,2,0,60,2,230.28
60682,Charlyn Halvorson,,4,0,22,7,725.19
60683,Fidel Abshire,,2,0,70,4,433.34
60684,Angele Hahn,,2,0,50,3,250.34
60685,Hosea D'Amore,,3,0,62,3,1566.7
60686,Claretta Kreiger,,4,0,19,6,2996.8
60687,Carmen Collier,,2,0,29,6,145.0
60688,Edwardo Block,36.62.226.255,4,1,21,4,364.0
60689,Bambi O'Conner,,2,0,61,7,76.387
60690,Trinidad Luettgen,76.121.2.250,1,1,41,5,1352.3
60691,Doug Roob,,4,0,30,8,1190.5
60692,Noble Schultz,,2,0,28,4,72.268
60693,Fredrick Champlin,,4,0,20,2,2396.7
60694,Lynn Langworth,166.235.99.250,1,1,30,2,387.87
60695,Wonda Ferry,231.68.193.113,4,1,21,2,1583.7
60696,Neal Bernier,39.255.226.147,1,1,45,2,1250.7
60697,Madlyn Torphy,,3,0,27,6,2577.3
60698,Juli Gutkowski,,2,0,42,3,471.97
60699,Luciana Kautzer,,2,0,44,2,464.12
60700,Kirstie Kulas,,2,0,73,4,460.65
60701,Conrad Stokes,,4,0,59,4,630.21
60702,Linwood Ondricka,,2,0,62,3,112.43
60703,Sang Gibson,,2,0,83,1,195.96
60704,Foster Muller,4.56.21.234,3,1,64,6,683.66
60705,Terence Harber,83.98.180.173,1,1,32,8,815.63
60706,Jewel Schaefer,,2,0,65,8,277.72
60707,Roxann Moen,,2,0,69,7,339.42
60708,Earl Murazik,88.166.90.49,1,1,70,6,346.08
60709,Francoise Douglas,41.106.219.168,1,1,25,6,129.5
60710,Kristina Wunsch,,4,0,24,8,983.28
60711,Lonna Willms,,3,0,62,4,1346.7
60712,Latonya Stokes,,3,0,18,4,813.12
60713,Arlyne Hegmann,,4,0,36,7,2860.5
60714,Patty Gutkowski,,2,0,40,5,214.21
60715,Terresa Ruecker,121.60.48.80,3,1,45,3,224.2
60716,Barrett Heaney,,2,0,71,6,167.29
60717,Kia Romaguera,133.227.202.22,3,1,39,5,846.46
60718,Birdie Jewess,244.144.238.87,1,1,25,7,926.84
60719,Nelson Wiza,225.148.65.88,1,1,43,5,1182.0
60720,Lavona Harris,,3,0,51,5,2016.2
60721,Ozell Hammes,,3,0,50,4,1939.8
60722,Cristal Leuschke,,3,0,26,3,1336.1
60723,Mallie Bauch,74.209.118.219,4,1,48,8,931.58
60724,Leesa Watsica,157.100.26.242,1,1,54,1,184.73
60725,Winifred Rippin,,3,0,59,7,592.15
60726,Ruthe Koss,,2,0,65,3,474.72
60727,Myrtis Lebsack,,3,0,24,5,2389.8
60728,Letha Schmidt,135.67.37.113,3,1,54,6,788.6
60729,Emery Kshlerin,,2,0,39,2,294.35
60730,Lavonne Lehner,,2,0,72,5,273.65
60731,Divina Strosin,,2,0,71,6,114.56
60732,Nella Emard,,4,0,48,8,334.78
60733,Morris Homenick,213.150.32.120,3,1,34,3,468.49
60734,Gretchen Thompson,,4,0,23,7,1211.6
60735,Rhona Ratke,171.212.161.157,3,1,46,2,896.6
60736,Tamisha Weimann,43.37.194.144,1,1,50,7,103.88
60737,Donovan Zulauf,,2,0,54,2,209.28
60738,Williams Rutherford,,3,0,41,4,206.94
60739,Lavina Abshire,,3,0,27,4,2586.8
60740,Henriette Balistreri,180.211.160.74,4,1,52,3,1263.5
60741,Leann Cole,,2,0,71,7,20.739
60742,Frank Herzog,18.216.141.153,1,1,25,7,483.32
60743,Donte Corwin,,2,0,82,7,352.01
60744,Dion Ritchie,126.243.245.23,3,1,47,6,132.56
60745,Margarito Dooley,29.204.24.191,4,1,50,2,1801.8
60746,Andree Crist,,2,0,58,5,366.39
60747,Geraldo Cole,206.183.108.165,1,1,54,1,322.52
60748,Morton Powlowski,227.69.39.12,1,1,45,3,1218.4
60749,Leida Kerluke,,2,0,69,6,99.24
60750,Lonny Auer,,3,0,58,6,771.19
60751,Joaquin Langworth,36.151.146.215,1,1,53,7,896.58
60752,Kyong Roberts,,3,0,55,4,1573.7
60753,Shirley Bernier,,4,0,51,7,2951.6
60754,Ollie Effertz,61.84.54.220,4,1,48,8,845.64
60755,Buena Heaney,,3,0,22,2,1599.9
60756,Freeman Ruecker,135.160.131.140,3,1,67,1,145.59
60757,Carlee Morar,,4,0,57,2,401.46
60758,Millard Grady,,4,0,51,8,2940.3
60759,Russell Jenkins,132.71.143.92,3,1,55,3,763.88
60760,Vilma Hermiston,251.79.159.16,4,1,36,3,1150.4
60761,Shonda Stokes,,4,0,48,1,658.6
60762,Abraham Kshlerin,,2,0,66,8,174.73
60763,Karmen Rolfson,,2,0,75,6,304.93
60764,Celina Crooks,,4,0,29,3,2865.0
60765,Seymour Bogisich,175.38.58.111,4,1,31,2,1671.7
60766,Emilee Reilly,,4,0,60,3,740.51
60767,Dustin Braun,,4,0,39,1,1348.3
60768,Danilo Bailey,,3,0,18,8,1245.6
60769,Demetrius Pfannerstill,215.106.35.126,1,1,39,3,303.41
60770,Genia Gleichner,231.238.55.74,4,1,51,3,639.13
60771,Damion Beahan,,4,0,21,5,2827.1
60772,Aubrey Reichel,,2,0,64,3,350.16
60773,Kizzie McClure,,4,0,44,6,2484.5
60774,Kathleen Brown,,4,0,21,1,770.01
60775,Celestina Hahn,51.31.58.60,3,1,46,4,998.56
